684.2,63.8298
685.14,62.5
686.1,65.2174
687.02,61.8557
687.99,58.8235
689.87,75.9494
691.41,78.9474
692.17,75
692.97,75.9494
693.76,78.9474
694.52,80
695.27,76.9231
696.05,67.4157
696.94,66.6667
697.84,61.8557
698.81,60.6061
699.8,66.6667
700.7,65.2174
701.62,59.4059
702.63,58.2524
703.66,60.6061
704.65,63.8298
705.59,65.2174
706.51,64.5161
707.44,65.2174
708.36,68.9655
709.23,70.5882
710.08,68.1818
710.96,64.5161
711.89,65.9341
712.8,71.4286
713.64,68.9655
714.51,64.5161
715.44,65.9341
716.35,67.4157
717.24,72.2892
718.07,74.0741
718.88,73.1707
719.7,71.4286
720.54,72.2892
723.48,61.2245
724.46,65.9341
725.37,72.2892
726.2,67.4157
727.09,63.8298
728.03,61.8557
729,65.2174
729.92,65.2174
730.84,61.8557
731.81,67.4157
732.7,65.9341
733.61,67.4157
734.5,63.1579
735.45,65.2174
736.37,58.8235
737.39,66.6667
738.29,69.7674
739.15,66.6667
740.05,62.5
741.01,61.8557
741.98,65.9341
742.89,68.9655
743.76,61.2245
744.74,61.2245
745.72,68.1818
746.6,66.6667
747.5,63.8298
748.44,64.5161
749.37,65.9341
750.28,61.8557
751.25,65.9341
752.16,72.2892
752.99,68.1818
755.77,75.9494
756.56,72.2892
757.39,65.2174
758.31,68.1818
759.19,70.5882
760.04,73.1707
760.86,73.1707
761.68,77.9221
762.45,78.9474
763.21,74.0741
764.02,68.1818
764.9,71.4286
765.74,70.5882
766.59,64.5161
767.52,65.9341
768.43,69.7674
769.29,65.2174
770.21,68.9655
771.08,68.9655
771.95,65.9341
772.86,68.1818
773.74,69.7674
774.6,63.1579
775.55,61.2245
776.53,65.9341
777.44,66.6667
778.34,60
779.34,60.6061
780.33,64.5161
781.26,66.6667
782.16,75.9494
783.71,77.9221
784.48,77.9221
786.69,83.3333
790.37,69.7674
791.23,72.2892
792.06,70.5882
792.91,66.6667
793.81,67.4157
794.7,68.1818
795.58,65.9341
796.49,58.2524
797.52,58.8235
798.54,61.2245
799.52,61.2245
800.5,58.2524
801.53,62.5
802.49,60.6061
803.48,63.1579
804.43,64.5161
805.36,65.9341
806.27,63.8298
807.21,66.6667
808.11,69.7674
808.97,65.2174
809.89,65.9341
810.8,66.6667
811.7,65.2174
812.62,72.2892
813.45,68.9655
814.32,71.4286
815.16,63.1579
816.11,63.1579
817.06,68.1818
817.94,66.6667
818.84,70.5882
819.69,74.0741
820.5,72.2892
821.33,65.2174
822.25,60.6061
823.24,64.5161
824.17,62.5
825.13,63.8298
826.07,66.6667
826.97,66.6667
827.87,62.5
828.83,61.8557
829.8,65.2174
830.72,61.2245
831.7,62.5
832.66,61.8557
833.63,60
834.63,57.6923
835.67,63.1579
836.62,61.8557
837.59,56.0748
840.33,68.1818
843.17,74.0741
843.98,73.1707
844.8,67.4157
845.69,70.5882
846.54,70.5882
847.39,69.7674
848.25,67.4157
849.14,66.6667
850.04,66.6667
850.94,68.1818
851.82,63.1579
852.77,63.8298
853.71,68.1818
854.59,65.9341
855.5,65.2174
856.42,63.8298
857.36,67.4157
858.25,66.6667
859.15,61.8557
860.12,65.9341
861.03,66.6667
861.93,60
862.93,59.4059
863.94,63.8298
864.88,65.2174
866.95,56.6038
870.39,75
871.19,68.1818
872.07,74.0741
872.88,75.9494
875.85,83.3333
876.57,81.0811
877.31,78.9474
878.07,70.5882
878.92,64.5161
879.85,67.4157
880.74,63.8298
882.7,64.5161
883.63,65.9341
884.54,60.6061
885.53,64.5161
886.46,66.6667
887.36,65.9341
888.27,65.2174
889.19,68.1818
890.07,68.9655
890.94,67.4157
891.83,69.7674
892.69,68.1818
893.57,65.9341
894.48,68.1818
895.36,69.7674
896.22,60.6061
897.21,61.2245
898.19,65.2174
899.11,63.8298
900.05,59.4059
901.06,61.2245
902.04,62.5
903,55.0459
904.09,63.8298
905.84,75
907.58,58.8235
909.46,74.0741
910.27,75
911.07,74.0741
911.88,74.0741
912.69,73.1707
913.51,66.6667
914.41,66.6667
915.31,65.9341
916.22,63.1579
917.17,59.4059
918.18,65.9341
919.09,65.9341
920,60
921,61.2245
921.98,63.1579
922.93,55.0459
924.02,56.0748
925.09,55.0459
927.86,73.1707
929.65,68.9655
930.52,75
931.32,74.0741
932.13,70.5882
932.98,68.9655
933.85,68.1818
934.73,68.9655
935.6,65.9341
936.51,65.2174
937.43,66.6667
938.33,63.1579
940.43,58.2524
941.46,62.5
942.42,65.2174
943.34,57.6923
944.38,58.8235
945.4,64.5161
946.33,66.6667
947.23,66.6667
948.13,66.6667
949.03,65.2174
949.95,60.6061
950.94,61.2245
951.92,63.1579
952.87,61.2245
953.85,57.6923
954.89,63.8298
955.83,65.9341
957.83,60
960.46,72.2892
963.11,73.1707
963.93,70.5882
964.78,68.1818
965.66,71.4286
966.5,72.2892
967.33,68.9655
968.2,68.9655
969.07,69.7674
969.93,67.4157
970.82,63.8298
971.76,61.8557
972.73,65.2174
973.65,65.9341
974.56,68.9655
975.43,65.2174
976.35,61.2245
977.33,63.8298
978.27,68.1818
979.15,66.6667
980.05,63.8298
980.99,65.2174
981.91,68.9655
982.78,67.4157
983.67,66.6667
984.57,70.5882
985.42,67.4157
987.41,58.8235
992.94,83.3333
993.66,78.9474
994.42,75.9494
995.21,74.0741
996.02,68.9655
997.87,68.1818
998.75,65.9341
999.66,62.5
1000.62,64.5161
1001.55,63.8298
1002.49,61.8557
1003.46,65.2174
1004.38,67.4157
1005.27,65.2174
1006.19,65.2174
1007.11,68.9655
1007.98,68.9655
1008.85,67.4157
1009.74,67.4157
1010.63,68.1818
1011.51,65.2174
1012.43,65.2174
1013.35,65.2174
1014.27,65.9341
1015.18,60.6061
1016.17,60
1017.17,58.8235
1018.19,55.5556
1019.27,55.0459
1020.36,58.2524
1021.39,63.8298
1022.33,56.6038
1023.39,57.6923
1024.43,63.8298
1028.55,69.7674
1029.41,74.0741
1030.22,74.0741
1031.03,70.5882
1031.88,65.9341
1032.79,69.7674
1033.65,70.5882
1034.5,68.9655
1035.37,69.7674
1036.23,63.1579
1037.18,59.4059
1038.19,65.2174
1039.11,67.4157
1040,64.5161
1040.93,65.9341
1041.84,66.6667
1042.74,64.5161
1043.67,63.1579
1044.62,66.6667
1045.52,67.4157
1046.41,63.1579
1047.36,63.1579
1048.31,68.1818
1049.19,64.5161
1050.12,62.5
1051.08,63.8298
1052.02,63.8298
1052.96,60.6061
1053.95,60
1054.95,60
1055.95,67.4157
1056.84,75
1057.64,71.4286
1059.48,63.8298
1060.42,67.4157
1061.31,63.8298
1062.25,65.2174
1063.17,69.7674
1064.03,65.2174
1064.95,63.1579
1065.9,67.4157
1066.79,62.5
1067.75,55.5556
1068.83,59.4059
1069.84,60.6061
1070.83,61.8557
1071.8,57.6923
1072.84,61.8557
1073.81,67.4157
1074.7,63.1579
1075.65,65.9341
1076.56,67.4157
1077.45,65.2174
1078.37,64.5161
1079.3,68.9655
1080.17,69.7674
1082.06,62.5
1083.02,71.4286
1085.4,76.9231
1086.18,78.9474
1088.36,83.3333
1089.08,77.9221
1089.85,76.9231
1090.63,75.9494
1091.42,70.5882
1092.27,63.8298
1093.21,65.2174
1094.13,67.4157
1095.02,67.4157
1095.91,62.5
1096.87,63.8298
1097.81,64.5161
1098.74,67.4157
1099.63,65.2174
1100.55,67.4157
1101.44,64.5161
1102.37,64.5161
1103.3,68.1818
1104.18,66.6667
1105.08,63.8298
1106.02,65.9341
1106.93,68.9655
1107.8,68.1818
1108.68,65.9341
1109.59,66.6667
1110.49,61.8557
1111.46,56.6038
1112.52,65.9341
1113.43,69.7674
1114.29,69.7674
1115.15,65.2174
1116.07,64.5161
1117,68.1818
1117.88,69.7674
1118.74,65.2174
1119.66,65.2174
1120.58,65.9341
1121.49,68.9655
1123.42,61.2245
1126.75,69.7674
1127.61,73.1707
1128.43,77.9221
1129.2,80
1129.95,78.9474
1130.71,75
1131.51,75
1132.31,74.0741
1134.07,63.8298
1135.01,63.8298
1137.03,57.6923
1138.07,60
1139.07,56.6038
1140.13,58.8235
1141.15,65.2174
1142.07,65.9341
1142.98,61.8557
1143.95,61.8557
1144.92,65.2174
1145.84,68.1818
1146.72,61.8557
1147.69,60
1148.69,65.9341
1149.6,63.8298
1150.54,57.6923
1151.58,60.6061
1152.57,65.2174
1153.49,63.1579
1154.44,59.4059
1155.45,62.5
1156.41,61.8557
1157.38,55.0459
1158.47,60.6061
1159.46,63.8298
1160.4,57.6923
1161.44,62.5
1162.4,65.9341
1165.64,71.4286
1166.48,73.1707
1167.3,73.1707
1168.12,68.9655
1168.99,63.8298
1169.93,69.7674
1170.79,73.1707
1171.61,68.1818
1172.49,65.2174
1173.41,68.1818
1174.29,66.6667
1175.19,61.2245
1176.17,63.1579
1177.12,63.1579
1178.07,58.8235
1179.09,58.2524
1180.12,65.2174
1181.04,63.8298
1181.98,61.2245
1182.96,61.2245
1183.94,65.9341
1184.85,69.7674
1185.71,66.6667
1186.61,63.1579
1187.56,68.1818
1188.44,68.9655
1189.31,65.2174
1190.23,65.9341
1191.14,68.9655
1194.14,58.2524
1195.17,66.6667
1196.07,74.0741
1196.88,71.4286
1197.72,68.9655
1198.59,73.1707
1200.18,73.1707
1201,68.1818
1201.88,66.6667
1202.78,70.5882
1203.63,68.9655
1204.5,63.8298
1205.44,65.2174
1206.36,68.1818
1207.24,64.5161
1208.17,64.5161
1209.1,65.9341
1210.01,63.1579
1210.96,61.2245
1211.94,58.2524
1212.97,60
1213.97,59.4059
1214.98,56.6038
1216.04,58.8235
1217.06,63.1579
1218.01,61.2245
1218.99,58.2524
1220.02,54.5455
1221.12,63.1579
1222.07,72.2892
1222.9,71.4286
1223.74,62.5
1224.7,60.6061
1225.69,66.6667
1226.59,67.4157
1227.48,60
1228.48,63.8298
1229.42,68.9655
1230.29,64.5161
1231.22,61.8557
1232.19,66.6667
1233.09,65.2174
1234.01,63.1579
1234.96,66.6667
1235.86,68.1818
1236.74,64.5161
1237.67,61.8557
1238.64,61.8557
1239.61,65.9341
1240.52,61.2245
1241.5,60
1242.5,64.5161
1243.43,68.1818
1244.31,58.8235
1245.33,63.1579
1246.28,71.4286
1247.9,74.0741
1248.71,74.0741
1249.52,77.9221
1250.29,75.9494
1251.08,73.1707
1251.9,67.4157
1252.79,70.5882
1253.64,72.2892
1254.47,72.2892
1255.3,66.6667
1256.2,66.6667
1257.1,68.9655
1257.97,64.5161
1258.9,61.2245
1259.88,66.6667
1260.78,63.8298
1261.72,60
1262.72,58.2524
1263.75,63.1579
1264.7,60.6061
1265.69,58.2524
1266.72,61.8557
1267.69,68.1818
1268.57,67.4157
1269.46,61.8557
1270.43,63.8298
1271.37,64.5161
1272.3,65.2174
1273.22,57.1429
1274.27,61.2245
1275.25,65.2174
1276.17,63.8298
1277.11,58.8235
1278.13,65.9341
1279.04,68.1818
1279.92,63.8298
1280.86,57.1429
1281.91,62.5
1282.87,65.9341
1284.86,57.6923
1288.25,75.9494
1289.04,72.2892
1291.34,80
1292.09,74.0741
1292.9,75.9494
1293.69,74.0741
1294.5,69.7674
1295.36,68.9655
1296.23,73.1707
1297.05,72.2892
1297.88,68.9655
1298.75,65.2174
1299.67,68.9655
1300.54,65.9341
1301.45,61.8557
1302.42,62.5
1303.38,62.5
1304.34,65.2174
1305.26,68.1818
1306.14,65.2174
1307.06,63.1579
1308.01,64.5161
1308.94,68.1818
1309.82,65.2174
1310.74,65.9341
1311.65,68.9655
1312.52,72.2892
1313.35,65.9341
1314.26,60
1315.26,63.1579
1316.21,63.1579
1317.16,55.0459
1318.25,59.4059
1319.26,65.2174
1320.18,72.2892
1321.01,75.9494
1321.8,70.5882
1324.64,69.7674
1325.5,75
1326.3,71.4286
1328.32,55.5556
1329.4,61.8557
1330.37,57.6923
1331.41,55.5556
1332.49,58.2524
1333.52,60.6061
1334.51,55.0459
1335.6,58.2524
1336.63,63.1579
1337.58,64.5161
1338.51,63.8298
1339.45,65.9341
1340.36,68.1818
1341.24,58.8235
1342.26,61.2245
1343.24,64.5161
1344.17,62.5
1345.13,61.8557
1346.1,60.6061
1347.09,64.5161
1348.02,65.9341
1348.93,61.2245
1349.91,66.6667
1352.39,71.4286
1353.23,65.9341
1354.14,74.0741
1354.95,77.9221
1355.72,76.9231
1356.5,71.4286
1357.34,72.2892
1358.17,72.2892
1359,65.2174
1359.92,63.1579
1360.87,68.1818
1361.75,65.9341
1362.66,61.2245
1363.64,64.5161
1364.57,68.1818
1365.45,65.2174
1366.37,58.8235
1367.39,60.6061
1368.38,63.8298
1369.32,65.2174
1370.24,60.6061
1371.23,62.5
1372.19,67.4157
1373.08,68.9655
1373.95,65.2174
1374.87,59.4059
1375.88,63.8298
1376.82,65.9341
1378.82,59.4059
1379.83,62.5
1380.79,59.4059
1381.8,58.2524
1382.83,61.2245
1383.81,63.1579
1384.76,57.1429
1385.81,61.2245
1386.79,59.4059
1387.8,59.4059
1390.43,74.0741
1392.18,73.1707
1393,75.9494
1393.79,74.0741
1394.6,74.0741
1395.41,75
1396.21,74.0741
1397.02,68.1818
1397.9,68.9655
1398.77,68.1818
1399.65,62.5
1400.61,58.2524
1401.64,60.6061
1402.63,61.2245
1403.61,58.8235
1404.63,62.5
1405.59,61.8557
1406.56,60.6061
1407.55,66.6667
1408.45,68.1818
1409.33,63.8298
1410.27,66.6667
1411.17,68.1818
1412.05,62.5
1413.01,56.6038
1414.07,63.1579
1415.02,65.2174
1415.94,58.8235
1416.96,55.0459
1418.05,60.6061
1419.04,63.8298
1419.98,56.0748
1421.05,59.4059
1422.06,63.8298
1423,59.4059
1424.01,60.6061
1425,63.8298
1425.94,60.6061
1426.93,60
1427.93,55.5556
1430.66,68.1818
1431.54,71.4286
1433.95,75.9494
1434.74,75.9494
1435.53,75.9494
1437.25,63.1579
