'+AFs-19:52:00 03/06/2011+AF0-',67.3
'+AFs-19:53:00 03/06/2011+AF0-',66.8
'+AFs-19:54:00 03/06/2011+AF0-',67
'+AFs-19:55:00 03/06/2011+AF0-',67.3
'+AFs-19:56:00 03/06/2011+AF0-',63.2
'+AFs-19:57:00 03/06/2011+AF0-',63
'+AFs-19:58:00 03/06/2011+AF0-',62.1
'+AFs-19:59:00 03/06/2011+AF0-',62.9
'+AFs-20:00:00 03/06/2011+AF0-',62
'+AFs-20:01:00 03/06/2011+AF0-',62
'+AFs-20:02:00 03/06/2011+AF0-',61.5
'+AFs-20:03:00 03/06/2011+AF0-',62.2
'+AFs-20:04:00 03/06/2011+AF0-',62.7
'+AFs-20:05:00 03/06/2011+AF0-',61.4
'+AFs-20:06:00 03/06/2011+AF0-',61.5
'+AFs-20:07:00 03/06/2011+AF0-',61.8
'+AFs-20:08:00 03/06/2011+AF0-',62.4
'+AFs-20:09:00 03/06/2011+AF0-',61.7
'+AFs-20:10:00 03/06/2011+AF0-',62.2
'+AFs-20:11:00 03/06/2011+AF0-',61.6
'+AFs-20:12:00 03/06/2011+AF0-',61
'+AFs-20:13:00 03/06/2011+AF0-',62.6
'+AFs-20:14:00 03/06/2011+AF0-',61
'+AFs-20:15:00 03/06/2011+AF0-',61.9
'+AFs-20:16:00 03/06/2011+AF0-',61.8
'+AFs-20:17:00 03/06/2011+AF0-',61.3
'+AFs-20:18:00 03/06/2011+AF0-',60.9
'+AFs-20:19:00 03/06/2011+AF0-',60.3
'+AFs-20:20:00 03/06/2011+AF0-',61.1
'+AFs-20:21:00 03/06/2011+AF0-',60.5
'+AFs-20:22:00 03/06/2011+AF0-',60.2
'+AFs-20:23:00 03/06/2011+AF0-',60.4
'+AFs-20:24:00 03/06/2011+AF0-',59.5
'+AFs-20:25:00 03/06/2011+AF0-',59.5
'+AFs-20:26:00 03/06/2011+AF0-',60.1
'+AFs-20:27:00 03/06/2011+AF0-',59.6
'+AFs-20:28:00 03/06/2011+AF0-',59.8
'+AFs-20:29:00 03/06/2011+AF0-',59.9
'+AFs-20:30:00 03/06/2011+AF0-',60.1
'+AFs-20:31:00 03/06/2011+AF0-',59.6
'+AFs-20:32:00 03/06/2011+AF0-',60.3
'+AFs-20:33:00 03/06/2011+AF0-',60.6
'+AFs-20:34:00 03/06/2011+AF0-',59.8
'+AFs-20:35:00 03/06/2011+AF0-',60.7
'+AFs-20:36:00 03/06/2011+AF0-',60.1
'+AFs-20:37:00 03/06/2011+AF0-',60.3
'+AFs-20:38:00 03/06/2011+AF0-',59.7
'+AFs-20:39:00 03/06/2011+AF0-',59.1
'+AFs-20:40:00 03/06/2011+AF0-',59.7
'+AFs-20:41:00 03/06/2011+AF0-',60.5
'+AFs-20:42:00 03/06/2011+AF0-',60.2
'+AFs-20:43:00 03/06/2011+AF0-',59.5
'+AFs-20:44:00 03/06/2011+AF0-',59.1
'+AFs-20:45:00 03/06/2011+AF0-',58.6
'+AFs-20:46:00 03/06/2011+AF0-',59.3
'+AFs-20:47:00 03/06/2011+AF0-',59.8
'+AFs-20:48:00 03/06/2011+AF0-',61.2
'+AFs-20:49:00 03/06/2011+AF0-',60.5
'+AFs-20:50:00 03/06/2011+AF0-',60.3
'+AFs-20:51:00 03/06/2011+AF0-',60.7
'+AFs-20:52:00 03/06/2011+AF0-',60.2
'+AFs-20:53:00 03/06/2011+AF0-',60.5
'+AFs-20:54:00 03/06/2011+AF0-',60.8
'+AFs-20:55:00 03/06/2011+AF0-',60.1
'+AFs-20:56:00 03/06/2011+AF0-',60.4
'+AFs-20:57:00 03/06/2011+AF0-',61.2
'+AFs-20:58:00 03/06/2011+AF0-',61.9
'+AFs-20:59:00 03/06/2011+AF0-',62.4
'+AFs-21:00:00 03/06/2011+AF0-',60.4
'+AFs-21:01:00 03/06/2011+AF0-',62
'+AFs-21:02:00 03/06/2011+AF0-',61.5
'+AFs-21:03:00 03/06/2011+AF0-',60.3
'+AFs-21:04:00 03/06/2011+AF0-',61.5
