'+AFs-06:02:00 31/10/2012+AF0-',73.4
'+AFs-06:03:00 31/10/2012+AF0-',73.8
'+AFs-06:04:00 31/10/2012+AF0-',72.3
'+AFs-06:05:00 31/10/2012+AF0-',74.1
'+AFs-06:06:00 31/10/2012+AF0-',73.7
'+AFs-06:07:00 31/10/2012+AF0-',72.4
'+AFs-06:08:00 31/10/2012+AF0-',72.9
'+AFs-06:09:00 31/10/2012+AF0-',73.7
'+AFs-06:10:00 31/10/2012+AF0-',74.4
'+AFs-06:11:00 31/10/2012+AF0-',74.4
'+AFs-06:12:00 31/10/2012+AF0-',74.4
'+AFs-06:13:00 31/10/2012+AF0-',72.9
'+AFs-06:14:00 31/10/2012+AF0-',72.3
'+AFs-06:15:00 31/10/2012+AF0-',72.7
'+AFs-06:16:00 31/10/2012+AF0-',72.5
'+AFs-06:17:00 31/10/2012+AF0-',72.2
'+AFs-06:18:00 31/10/2012+AF0-',72.5
'+AFs-06:19:00 31/10/2012+AF0-',72.7
