'+AFs-00:11:00 01/02/2013+AF0-',91.5
'+AFs-00:12:00 01/02/2013+AF0-',89.5
'+AFs-00:13:00 01/02/2013+AF0-',88.1
'+AFs-00:14:00 01/02/2013+AF0-',87.9
'+AFs-00:15:00 01/02/2013+AF0-',87.8
'+AFs-00:16:00 01/02/2013+AF0-',88.5
'+AFs-00:17:00 01/02/2013+AF0-',87
'+AFs-00:18:00 01/02/2013+AF0-',85.9
'+AFs-00:19:00 01/02/2013+AF0-',86.3
'+AFs-00:20:00 01/02/2013+AF0-',86
'+AFs-00:21:00 01/02/2013+AF0-',93.5
'+AFs-00:22:00 01/02/2013+AF0-',97.2
'+AFs-00:23:00 01/02/2013+AF0-',97.3
'+AFs-00:24:00 01/02/2013+AF0-',97.8
